build_year,sub_area,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,month,dow,year,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely
1974.0,79,62.0,8.0,38.0,3.0,4.0,9.0,5,0,2014,0.4444444444444444,0.12903225806451613,3.0,1,0,1,1,1,0,0
1965.0,28,44.0,5.0,28.0,2.0,4.0,5.0,5,0,2014,0.8,0.11363636363636363,3.0,1,1,1,0,0,0,1
2014.0,101,51.0,,,1.0,4.0,4.0,5,0,2014,1.0,,,0,0,0,0,0,0,0
1996.0,32,74.0,10.0,45.0,3.0,4.0,17.0,5,0,2014,0.23529411764705882,0.13513513513513514,2.0,1,1,1,0,0,1,0
1969.0,75,36.0,9.0,20.0,1.0,7.0,12.0,5,0,2014,0.5833333333333334,0.25,,1,1,1,1,1,0,0
2005.0,55,55.0,8.0,31.0,2.0,3.0,17.0,5,0,2014,0.17647058823529413,0.14545454545454545,2.0,1,1,1,0,1,0,0
,101,63.0,,63.0,2.0,4.0,4.0,5,0,2014,1.0,,1.0,0,0,0,0,0,0,0
1965.0,122,65.0,5.0,46.0,3.0,3.0,9.0,5,0,2014,0.3333333333333333,0.07692307692307693,2.0,1,1,1,1,1,0,0
1960.0,136,43.0,5.0,29.0,2.0,1.0,5.0,5,0,2014,0.2,0.11627906976744186,3.0,1,1,1,1,1,1,1
1998.0,21,52.0,8.0,29.0,2.0,4.0,14.0,5,0,2014,0.2857142857142857,0.15384615384615385,3.0,1,0,1,0,0,1,0
1972.0,19,62.0,6.0,41.0,3.0,7.0,12.0,5,0,2014,0.5833333333333334,0.0967741935483871,,1,1,1,1,0,0,0
1986.0,37,75.0,10.0,43.0,3.0,2.0,22.0,5,0,2014,0.09090909090909091,0.13333333333333333,2.0,1,0,1,1,1,0,0
1970.0,130,36.0,6.0,21.0,1.0,5.0,9.0,5,0,2014,0.5555555555555556,0.16666666666666666,3.0,1,1,1,1,0,0,0
1964.0,84,32.0,5.0,20.0,1.0,3.0,5.0,5,0,2014,0.6,0.15625,4.0,1,1,1,1,1,0,0
1954.0,133,74.0,8.0,51.0,3.0,8.0,9.0,5,0,2014,0.8888888888888888,0.10810810810810811,2.0,1,1,1,1,1,0,0
,93,59.0,,,2.0,2.0,25.0,5,0,2014,0.08,,,0,0,1,0,0,0,0
2012.0,125,62.0,9.0,30.0,2.0,13.0,25.0,5,0,2014,0.52,0.14516129032258066,3.0,0,0,1,0,1,0,0
2016.0,72,40.0,,,1.0,2.0,17.0,5,0,2014,0.11764705882352941,,1.0,1,1,1,0,1,0,0
1969.0,43,41.0,5.0,25.0,2.0,2.0,5.0,5,0,2014,0.4,0.12195121951219512,2.0,1,0,1,0,0,0,0
1969.0,81,39.0,7.0,21.0,2.0,4.0,12.0,5,0,2014,0.3333333333333333,0.1794871794871795,,1,1,1,1,0,0,0
1963.0,12,38.0,7.0,22.0,2.0,9.0,9.0,5,0,2014,1.0,0.18421052631578946,3.0,1,1,1,1,1,0,0
1997.0,13,38.0,8.0,19.0,1.0,3.0,10.0,5,0,2014,0.3,0.21052631578947367,3.0,1,0,1,1,1,0,1
,128,71.0,,,3.0,2.0,17.0,5,0,2014,0.11764705882352941,,1.0,0,1,1,1,1,0,1
2002.0,131,57.0,10.0,30.0,2.0,12.0,16.0,5,0,2014,0.75,0.17543859649122806,,1,0,1,0,0,0,1
1975.0,1,77.0,10.0,46.0,3.0,11.0,16.0,5,0,2014,0.6875,0.12987012987012986,3.0,1,0,1,1,1,0,0
,101,42.0,,,1.0,8.0,,5,0,2014,,,1.0,0,0,1,0,0,0,1
1965.0,41,43.0,12.0,19.0,1.0,9.0,9.0,5,0,2014,1.0,0.27906976744186046,2.0,1,1,1,0,0,0,1
1963.0,107,31.0,5.0,21.0,1.0,8.0,9.0,5,0,2014,0.8888888888888888,0.16129032258064516,2.0,1,0,1,1,1,0,1
2004.0,118,69.0,8.0,44.0,3.0,13.0,25.0,5,0,2014,0.52,0.11594202898550725,3.0,0,1,1,1,1,0,0
2002.0,77,73.0,10.0,40.0,3.0,9.0,14.0,5,0,2014,0.6428571428571429,0.136986301369863,3.0,0,0,1,1,1,0,0
1974.0,136,37.0,6.0,22.0,2.0,5.0,14.0,5,0,2014,0.35714285714285715,0.16216216216216217,3.0,1,1,1,1,1,1,1
1973.0,34,36.0,9.0,19.0,1.0,4.0,14.0,5,0,2014,0.2857142857142857,0.25,3.0,0,1,1,1,0,0,0
,87,52.0,,,2.0,8.0,,5,0,2014,,,1.0,1,0,0,0,0,0,0
2004.0,56,36.0,,17.0,1.0,15.0,17.0,5,0,2014,0.8823529411764706,,3.0,1,0,1,1,1,0,0
1971.0,36,60.0,6.0,41.0,3.0,8.0,9.0,5,0,2014,0.8888888888888888,0.1,3.0,1,1,1,0,1,0,0
2000.0,38,50.0,8.0,30.0,2.0,2.0,12.0,5,0,2014,0.16666666666666666,0.16,,1,1,1,1,1,0,0
1973.0,27,75.0,10.0,42.0,3.0,3.0,9.0,5,0,2014,0.3333333333333333,0.13333333333333333,2.0,1,0,1,0,1,0,1
,93,64.0,,,2.0,15.0,17.0,5,0,2014,0.8823529411764706,,,0,0,1,0,0,0,0
1968.0,54,32.0,6.0,32.0,1.0,6.0,9.0,5,0,2014,0.6666666666666666,0.1875,2.0,1,0,1,1,0,0,1
1963.0,52,32.0,5.0,20.0,1.0,5.0,5.0,5,0,2014,1.0,0.15625,2.0,1,0,1,1,0,0,0
1989.0,30,73.0,8.0,41.0,3.0,4.0,9.0,5,0,2014,0.4444444444444444,0.1095890410958904,3.0,0,0,1,0,1,0,1
2013.0,87,34.0,10.0,32.0,1.0,5.0,17.0,5,0,2014,0.29411764705882354,0.29411764705882354,1.0,1,0,0,0,0,0,1
2013.0,86,58.0,10.0,58.0,2.0,2.0,17.0,5,0,2014,0.11764705882352941,0.1724137931034483,1.0,0,0,0,0,0,0,1
1986.0,37,38.0,10.0,20.0,1.0,18.0,22.0,5,1,2014,0.8181818181818182,0.2631578947368421,3.0,1,0,1,1,1,0,0
1967.0,131,44.0,6.0,28.0,2.0,2.0,5.0,5,1,2014,0.4,0.13636363636363635,3.0,1,0,1,0,0,0,0
,72,40.0,,,1.0,11.0,17.0,5,1,2014,0.6470588235294118,,,1,1,1,0,1,0,0
1962.0,12,41.0,5.0,26.0,2.0,3.0,5.0,5,1,2014,0.6,0.12195121951219512,2.0,1,1,1,1,1,0,0
,86,60.0,10.0,,2.0,14.0,17.0,5,1,2014,0.8235294117647058,0.16666666666666666,,0,0,0,0,0,0,1
1988.0,127,48.0,9.0,30.0,2.0,4.0,12.0,5,1,2014,0.3333333333333333,0.1875,2.0,1,1,1,1,1,1,0
2007.0,123,38.0,7.0,19.0,1.0,15.0,17.0,5,1,2014,0.8823529411764706,0.18421052631578946,2.0,1,1,1,0,0,0,0
1996.0,140,39.0,8.0,19.0,1.0,6.0,17.0,5,1,2014,0.35294117647058826,0.20512820512820512,4.0,1,1,1,0,1,0,0
1981.0,9,53.0,8.0,30.0,2.0,7.0,12.0,5,1,2014,0.5833333333333334,0.1509433962264151,2.0,1,1,1,0,0,0,0
1963.0,75,43.0,5.0,29.0,2.0,1.0,5.0,5,1,2014,0.2,0.11627906976744186,3.0,1,1,1,1,1,0,0
1964.0,78,43.0,5.0,28.0,2.0,1.0,5.0,5,1,2014,0.2,0.11627906976744186,3.0,1,1,1,1,1,0,1
1958.0,84,43.0,5.0,28.0,2.0,3.0,5.0,5,1,2014,0.6,0.11627906976744186,2.0,1,0,1,1,1,0,0
1965.0,27,33.0,5.0,21.0,1.0,5.0,9.0,5,1,2014,0.5555555555555556,0.15151515151515152,2.0,1,1,1,1,0,0,0
,142,51.0,,46.0,1.0,5.0,9.0,5,1,2014,0.5555555555555556,,1.0,1,1,1,0,1,0,0
1890.0,6,177.0,17.0,119.0,8.0,3.0,4.0,5,1,2014,0.75,0.096045197740113,2.0,1,0,1,1,0,0,0
1966.0,75,41.0,5.0,27.0,2.0,4.0,5.0,5,1,2014,0.8,0.12195121951219512,3.0,1,1,1,1,1,1,0
1984.0,77,39.0,8.0,20.0,1.0,12.0,12.0,5,1,2014,1.0,0.20512820512820512,2.0,0,0,1,0,1,0,0
1975.0,9,60.0,6.0,41.0,3.0,5.0,9.0,5,1,2014,0.5555555555555556,0.1,,1,0,1,1,0,0,0
1968.0,25,32.0,5.0,16.0,1.0,4.0,18.0,5,1,2014,0.2222222222222222,0.15625,,1,1,1,0,1,0,0
,72,38.0,,,1.0,2.0,17.0,5,1,2014,0.11764705882352941,,,1,1,1,0,1,0,0
1978.0,37,77.0,10.0,46.0,3.0,2.0,16.0,5,1,2014,0.125,0.12987012987012986,,1,0,1,1,1,0,1
2016.0,32,91.0,19.0,91.0,3.0,24.0,24.0,5,1,2014,1.0,0.2087912087912088,1.0,1,0,1,0,1,0,1
1964.0,83,42.0,6.0,26.0,2.0,1.0,5.0,5,1,2014,0.2,0.14285714285714285,3.0,0,1,1,0,0,0,0
1979.0,125,52.0,9.0,30.0,2.0,1.0,12.0,5,1,2014,0.08333333333333333,0.17307692307692307,2.0,1,0,1,1,1,0,0
1967.0,27,63.0,6.0,43.0,3.0,6.0,9.0,5,1,2014,0.6666666666666666,0.09523809523809523,2.0,1,1,1,0,1,0,0
,142,64.0,,,2.0,14.0,17.0,5,1,2014,0.8235294117647058,,,1,1,1,0,1,0,0
1977.0,119,63.0,8.0,39.0,3.0,5.0,12.0,5,1,2014,0.4166666666666667,0.12698412698412698,3.0,0,1,1,0,1,0,1
1969.0,140,50.0,6.0,33.0,3.0,1.0,9.0,5,1,2014,0.1111111111111111,0.12,,1,0,1,0,0,0,0
,102,60.0,,,2.0,2.0,17.0,5,1,2014,0.11764705882352941,,,0,0,1,0,0,0,0
,102,62.0,,62.0,2.0,20.0,20.0,5,1,2014,1.0,,1.0,0,0,1,0,0,0,0
1984.0,56,64.0,8.0,39.0,3.0,7.0,12.0,5,1,2014,0.5833333333333334,0.125,3.0,1,1,1,1,0,0,0
1991.0,60,39.0,8.0,19.0,1.0,17.0,17.0,5,1,2014,1.0,0.20512820512820512,3.0,1,0,1,1,1,0,1
1977.0,46,34.0,6.0,17.0,1.0,7.0,15.0,5,1,2014,0.4666666666666667,0.17647058823529413,2.0,1,0,1,0,1,0,0
1963.0,122,32.0,5.0,20.0,1.0,1.0,5.0,5,1,2014,0.2,0.15625,2.0,1,1,1,1,0,0,0
,102,37.0,,,1.0,6.0,17.0,5,1,2014,0.35294117647058826,,,0,0,1,0,0,0,0
,72,38.0,,,1.0,10.0,17.0,5,1,2014,0.5882352941176471,,1.0,1,1,1,0,1,0,0
1994.0,38,38.0,8.0,18.0,1.0,14.0,17.0,5,1,2014,0.8235294117647058,0.21052631578947367,2.0,1,1,1,1,1,0,0
1974.0,36,82.0,9.0,46.0,3.0,3.0,9.0,5,1,2014,0.3333333333333333,0.10975609756097561,2.0,0,1,1,0,1,0,0
,98,134.0,,,3.0,1.0,3.0,5,1,2014,0.3333333333333333,,,0,0,0,0,0,0,1
2016.0,95,34.0,,34.0,1.0,1.0,3.0,5,1,2014,0.3333333333333333,,1.0,0,1,0,0,0,0,1
,128,37.0,,,1.0,11.0,17.0,5,1,2014,0.6470588235294118,,,0,1,1,1,1,0,1
,48,44.0,,,1.0,4.0,4.0,5,1,2014,1.0,,,0,0,1,0,0,0,1
,65,96.0,,,4.0,23.0,,5,1,2014,,,1.0,0,0,1,1,1,0,0
2014.0,93,87.0,,,2.0,7.0,,5,1,2014,,,1.0,0,0,0,0,0,0,1
1993.0,65,39.0,10.0,20.0,1.0,17.0,22.0,5,1,2014,0.7727272727272727,0.2564102564102564,3.0,1,0,1,1,1,1,0
1982.0,21,74.0,10.0,44.0,3.0,1.0,16.0,5,1,2014,0.0625,0.13513513513513514,2.0,1,1,1,0,0,1,0
1973.0,11,46.0,5.0,28.0,2.0,4.0,9.0,5,1,2014,0.4444444444444444,0.10869565217391304,3.0,0,1,1,0,1,0,0
1969.0,78,29.0,5.0,15.0,1.0,4.0,5.0,5,1,2014,0.8,0.1724137931034483,,1,1,1,0,1,0,1
1974.0,69,64.0,7.0,43.0,3.0,11.0,12.0,5,1,2014,0.9166666666666666,0.109375,2.0,0,1,1,1,1,0,0
,93,59.0,,,2.0,4.0,25.0,5,1,2014,0.16,,,0,0,1,0,0,0,0
1967.0,27,45.0,5.0,28.0,2.0,1.0,5.0,5,1,2014,0.2,0.1111111111111111,2.0,1,1,1,1,0,0,0
1983.0,133,71.0,10.0,43.0,3.0,18.0,25.0,5,1,2014,0.72,0.14084507042253522,3.0,0,0,1,1,1,1,0
1980.0,138,36.0,9.0,19.0,1.0,15.0,16.0,5,1,2014,0.9375,0.25,2.0,1,1,1,0,0,1,0
2007.0,45,42.0,10.0,18.0,1.0,13.0,24.0,5,1,2014,0.5416666666666666,0.23809523809523808,2.0,1,0,1,0,0,0,0
,48,79.0,,79.0,3.0,12.0,18.0,5,1,2014,0.6666666666666666,,,0,1,1,0,0,0,1
2011.0,102,54.0,9.0,30.0,2.0,8.0,17.0,5,1,2014,0.47058823529411764,0.16666666666666666,,0,1,1,0,0,0,1
2009.0,50,40.0,9.0,18.0,1.0,5.0,22.0,5,1,2014,0.22727272727272727,0.225,2.0,1,1,1,1,0,0,0
,102,52.0,,,1.0,8.0,17.0,5,1,2014,0.47058823529411764,,1.0,0,0,0,0,0,0,1
,17,57.0,,,2.0,2.0,17.0,5,1,2014,0.11764705882352941,,,1,0,1,1,0,0,1
2006.0,56,88.0,11.0,50.0,3.0,21.0,23.0,5,1,2014,0.9130434782608695,0.125,4.0,1,0,1,1,1,0,0
1960.0,44,29.0,5.0,16.0,1.0,5.0,5.0,5,1,2014,1.0,0.1724137931034483,2.0,1,1,1,1,1,0,1
,128,38.0,,,1.0,13.0,17.0,5,2,2014,0.7647058823529411,,1.0,0,1,1,1,1,0,1
2002.0,62,55.0,8.0,35.0,2.0,13.0,14.0,5,2,2014,0.9285714285714286,0.14545454545454545,2.0,0,0,1,0,0,0,0
,128,79.0,,,3.0,25.0,25.0,5,2,2014,1.0,,1.0,0,1,1,1,1,0,1
,72,64.0,,,2.0,14.0,17.0,5,2,2014,0.8235294117647058,,,1,1,1,0,1,0,0
,72,64.0,,,2.0,15.0,17.0,5,2,2014,0.8823529411764706,,,1,1,1,0,1,0,0
,102,65.0,,65.0,2.0,7.0,24.0,5,2,2014,0.2916666666666667,,1.0,0,0,1,0,0,0,0
1936.0,133,145.0,9.0,109.0,7.0,5.0,6.0,5,2,2014,0.8333333333333334,0.06206896551724138,3.0,0,0,1,1,0,0,0
2004.0,115,52.0,9.0,30.0,2.0,10.0,17.0,5,2,2014,0.5882352941176471,0.17307692307692307,,1,0,1,0,1,0,0
2014.0,104,41.0,,18.0,1.0,7.0,,5,2,2014,,,1.0,0,1,1,0,0,0,1
2008.0,38,59.0,12.0,33.0,2.0,2.0,15.0,5,2,2014,0.13333333333333333,0.2033898305084746,,1,1,1,0,0,0,1
1963.0,40,41.0,5.0,25.0,2.0,3.0,5.0,5,2,2014,0.6,0.12195121951219512,2.0,1,1,1,1,1,0,0
,31,31.0,,,1.0,6.0,17.0,5,2,2014,0.35294117647058826,,,0,0,0,0,0,0,0
2015.0,95,51.0,,51.0,2.0,3.0,12.0,5,2,2014,0.25,,1.0,0,1,0,0,0,0,0
1995.0,27,39.0,8.0,19.0,1.0,14.0,17.0,5,2,2014,0.8235294117647058,0.20512820512820512,3.0,1,1,1,0,1,0,1
1966.0,123,38.0,5.0,24.0,2.0,1.0,5.0,5,2,2014,0.2,0.13157894736842105,3.0,0,1,1,1,0,0,1
1973.0,29,68.0,10.0,41.0,3.0,5.0,9.0,5,2,2014,0.5555555555555556,0.14705882352941177,3.0,1,1,1,1,0,0,1
2015.0,95,51.0,10.0,,2.0,2.0,3.0,5,2,2014,0.6666666666666666,0.19607843137254902,,0,1,0,0,0,0,1
1980.0,119,49.0,15.0,22.0,2.0,12.0,22.0,5,2,2014,0.5454545454545454,0.30612244897959184,4.0,0,1,1,0,1,0,1
1959.0,130,81.0,7.0,52.0,3.0,3.0,5.0,5,2,2014,0.6,0.08641975308641975,2.0,1,1,1,0,1,0,0
1980.0,34,45.0,6.0,25.0,2.0,1.0,9.0,5,2,2014,0.1111111111111111,0.13333333333333333,3.0,1,1,1,1,0,0,1
2012.0,125,38.0,8.0,17.0,1.0,4.0,25.0,5,2,2014,0.16,0.21052631578947367,3.0,0,0,1,0,1,0,0
1975.0,9,65.0,7.0,39.0,3.0,7.0,12.0,5,2,2014,0.5833333333333334,0.1076923076923077,2.0,1,0,1,1,0,0,1
1969.0,19,60.0,6.0,42.0,3.0,8.0,9.0,5,2,2014,0.8888888888888888,0.1,3.0,1,0,1,1,1,0,0
1958.0,41,59.0,8.0,34.0,2.0,8.0,10.0,5,2,2014,0.8,0.13559322033898305,2.0,1,1,1,1,0,0,0
2001.0,30,77.0,10.0,46.0,3.0,13.0,23.0,5,2,2014,0.5652173913043478,0.12987012987012986,2.0,1,0,1,0,0,0,0
,31,31.0,,,1.0,13.0,17.0,5,2,2014,0.7647058823529411,,,0,0,0,0,0,0,0
1990.0,48,54.0,8.0,30.0,2.0,4.0,14.0,5,2,2014,0.2857142857142857,0.14814814814814814,2.0,0,1,1,0,1,0,0
1996.0,38,37.0,7.0,19.0,1.0,4.0,10.0,5,2,2014,0.4,0.1891891891891892,2.0,1,1,1,0,1,0,1
2003.0,67,36.0,6.0,19.0,1.0,3.0,17.0,5,2,2014,0.17647058823529413,0.16666666666666666,3.0,1,0,1,0,1,0,1
1991.0,129,75.0,10.0,45.0,3.0,5.0,17.0,5,2,2014,0.29411764705882354,0.13333333333333333,3.0,1,0,1,1,1,0,0
1965.0,15,30.0,5.0,18.0,1.0,4.0,5.0,5,2,2014,0.8,0.16666666666666666,3.0,1,1,1,0,1,0,0
1996.0,76,77.0,10.0,45.0,3.0,4.0,14.0,5,2,2014,0.2857142857142857,0.12987012987012986,3.0,0,0,1,0,1,0,1
1995.0,48,52.0,8.0,30.0,2.0,8.0,14.0,5,2,2014,0.5714285714285714,0.15384615384615385,2.0,0,1,1,0,1,0,0
1965.0,57,37.0,7.0,22.0,2.0,3.0,9.0,5,2,2014,0.3333333333333333,0.1891891891891892,3.0,0,0,1,0,1,0,1
2009.0,107,150.0,24.0,146.0,3.0,5.0,12.0,5,2,2014,0.4166666666666667,0.16,4.0,1,0,1,1,0,0,0
1995.0,108,54.0,9.0,32.0,2.0,4.0,17.0,5,2,2014,0.23529411764705882,0.16666666666666666,3.0,0,1,1,0,0,0,1
1986.0,19,38.0,8.0,19.0,1.0,9.0,17.0,5,2,2014,0.5294117647058824,0.21052631578947367,2.0,1,1,1,0,1,0,1
,87,52.0,,,2.0,7.0,12.0,5,2,2014,0.5833333333333334,,,1,0,0,0,0,0,1
2014.0,104,63.0,,36.0,2.0,8.0,,5,2,2014,,,1.0,0,1,1,0,0,0,1
2002.0,1,72.0,12.0,38.0,2.0,6.0,16.0,5,2,2014,0.375,0.16666666666666666,,1,1,1,1,1,0,0
,128,64.0,,60.0,2.0,3.0,17.0,5,2,2014,0.17647058823529413,,1.0,0,1,1,1,1,0,1
1975.0,109,51.0,9.0,30.0,2.0,11.0,12.0,5,2,2014,0.9166666666666666,0.17647058823529413,2.0,1,1,1,1,0,0,0
1974.0,9,32.0,6.0,18.0,1.0,9.0,9.0,5,2,2014,1.0,0.1875,2.0,1,1,1,1,1,0,0
1969.0,117,49.0,5.0,34.0,3.0,5.0,9.0,5,2,2014,0.5555555555555556,0.10204081632653061,,1,0,1,1,1,0,0
,30,128.0,,,4.0,4.0,,5,2,2014,,,,0,1,1,0,0,0,1
2005.0,109,43.0,9.0,18.0,1.0,4.0,23.0,5,2,2014,0.17391304347826086,0.20930232558139536,3.0,1,1,1,0,1,0,0
2003.0,38,60.0,11.0,33.0,2.0,13.0,16.0,5,2,2014,0.8125,0.18333333333333332,3.0,1,1,1,1,1,0,1
1976.0,16,73.0,10.0,44.0,3.0,7.0,17.0,5,2,2014,0.4117647058823529,0.136986301369863,2.0,1,0,1,0,0,0,0
2003.0,112,103.0,11.0,66.0,3.0,6.0,14.0,5,2,2014,0.42857142857142855,0.10679611650485436,2.0,0,1,1,0,0,0,0
,142,89.0,,89.0,3.0,2.0,12.0,5,2,2014,0.16666666666666666,,1.0,1,1,1,0,1,0,0
,48,41.0,,,1.0,2.0,2.0,5,2,2014,1.0,,,0,0,1,0,0,0,1
,133,62.0,,,2.0,17.0,17.0,5,2,2014,1.0,,1.0,0,0,1,1,1,1,0
2014.0,100,39.0,,39.0,1.0,4.0,19.0,5,2,2014,0.21052631578947367,,1.0,0,1,1,0,0,0,1
1999.0,38,50.0,9.0,30.0,2.0,6.0,10.0,5,2,2014,0.6,0.18,3.0,1,1,1,1,0,0,1
1962.0,62,37.0,7.0,22.0,2.0,8.0,9.0,5,2,2014,0.8888888888888888,0.1891891891891892,2.0,0,0,1,0,1,0,1
1984.0,58,39.0,8.0,19.0,1.0,12.0,17.0,5,2,2014,0.7058823529411765,0.20512820512820512,2.0,1,1,1,0,0,1,1
2007.0,123,51.0,9.0,30.0,2.0,2.0,23.0,5,2,2014,0.08695652173913043,0.17647058823529413,,1,1,1,1,1,0,0
,93,64.0,,,2.0,17.0,17.0,5,2,2014,1.0,,,0,0,1,0,0,0,0
1967.0,115,30.0,5.0,18.0,1.0,6.0,9.0,5,2,2014,0.6666666666666666,0.16666666666666666,2.0,1,0,1,0,1,0,1
1971.0,59,45.0,6.0,28.0,2.0,11.0,12.0,5,2,2014,0.9166666666666666,0.13333333333333333,2.0,0,1,1,1,0,0,0
1995.0,1,74.0,10.0,43.0,3.0,8.0,17.0,5,2,2014,0.47058823529411764,0.13513513513513514,4.0,1,1,1,1,1,0,0
2014.0,72,48.0,,42.0,1.0,18.0,25.0,5,2,2014,0.72,,1.0,1,1,1,0,1,0,0
1965.0,2,31.0,5.0,16.0,1.0,1.0,9.0,5,3,2014,0.1111111111111111,0.16129032258064516,2.0,1,1,1,1,0,0,0
1988.0,116,68.0,8.0,41.0,3.0,6.0,16.0,5,3,2014,0.375,0.11764705882352941,,1,1,1,1,1,0,0
1982.0,17,53.0,9.0,32.0,2.0,17.0,17.0,5,3,2014,1.0,0.16981132075471697,2.0,1,0,1,1,1,0,1
1971.0,56,34.0,9.0,19.0,1.0,7.0,14.0,5,3,2014,0.5,0.2647058823529412,2.0,1,0,1,0,1,0,0
1979.0,131,42.0,6.0,29.0,2.0,3.0,5.0,5,3,2014,0.6,0.14285714285714285,,1,0,1,0,0,0,1
2015.0,72,58.0,,58.0,2.0,11.0,17.0,5,3,2014,0.6470588235294118,,1.0,1,1,1,0,1,0,0
,72,64.0,,,2.0,10.0,17.0,5,3,2014,0.5882352941176471,,,1,1,1,0,1,0,0
1912.0,121,105.0,11.0,71.0,3.0,5.0,5.0,5,3,2014,1.0,0.10476190476190476,3.0,0,1,1,1,1,0,1
1957.0,14,80.0,7.0,58.0,4.0,2.0,7.0,5,3,2014,0.2857142857142857,0.0875,3.0,1,1,1,1,0,0,0
,93,101.0,,,3.0,8.0,25.0,5,3,2014,0.32,,,0,0,1,0,0,0,0
1988.0,60,53.0,8.0,30.0,2.0,14.0,14.0,5,3,2014,1.0,0.1509433962264151,2.0,1,0,1,1,1,1,1
1975.0,80,46.0,6.0,29.0,2.0,4.0,9.0,5,3,2014,0.4444444444444444,0.13043478260869565,2.0,1,0,1,1,1,0,0
1962.0,69,32.0,5.0,21.0,1.0,6.0,9.0,5,3,2014,0.6666666666666666,0.15625,2.0,0,1,1,1,1,0,0
,101,74.0,,,2.0,4.0,,5,3,2014,,,,0,0,1,0,0,0,1
1968.0,70,57.0,5.0,42.0,3.0,5.0,9.0,5,3,2014,0.5555555555555556,0.08771929824561403,2.0,1,1,1,0,1,0,1
1974.0,82,33.0,6.0,19.0,1.0,3.0,9.0,5,3,2014,0.3333333333333333,0.18181818181818182,3.0,1,0,1,0,0,0,1
1920.0,133,32.0,5.0,21.0,1.0,4.0,5.0,5,3,2014,0.8,0.15625,2.0,1,1,1,1,0,0,0
1969.0,69,32.0,6.0,19.0,1.0,3.0,9.0,5,3,2014,0.3333333333333333,0.1875,3.0,1,1,1,0,0,0,1
1999.0,80,38.0,8.0,19.0,1.0,11.0,17.0,5,3,2014,0.6470588235294118,0.21052631578947367,3.0,1,0,1,0,1,0,0
2002.0,16,36.0,6.0,19.0,1.0,8.0,17.0,5,3,2014,0.47058823529411764,0.16666666666666666,3.0,1,0,1,1,1,0,1
1990.0,76,38.0,8.0,19.0,1.0,11.0,17.0,5,3,2014,0.6470588235294118,0.21052631578947367,2.0,1,1,1,1,1,0,0
1960.0,31,49.0,8.0,29.0,2.0,5.0,5.0,5,3,2014,1.0,0.16326530612244897,3.0,1,1,1,1,1,0,0
1976.0,30,37.0,8.0,18.0,1.0,7.0,14.0,5,3,2014,0.5,0.21621621621621623,,0,0,1,0,1,0,1
1972.0,18,33.0,6.0,20.0,1.0,1.0,9.0,5,3,2014,0.1111111111111111,0.18181818181818182,2.0,1,1,1,1,1,0,1
1933.0,29,72.0,6.0,52.0,3.0,8.0,8.0,5,3,2014,1.0,0.08333333333333333,,1,1,1,1,1,0,0
1966.0,120,32.0,10.0,17.0,1.0,12.0,12.0,5,3,2014,1.0,0.3125,3.0,1,1,1,1,1,1,0
1973.0,63,38.0,10.0,19.0,1.0,7.0,16.0,5,3,2014,0.4375,0.2631578947368421,3.0,0,1,1,1,1,0,0
2014.0,86,57.0,10.0,57.0,2.0,10.0,12.0,5,3,2014,0.8333333333333334,0.17543859649122806,1.0,0,0,0,0,0,0,1
1991.0,119,43.0,8.0,17.0,1.0,10.0,14.0,5,3,2014,0.7142857142857143,0.18604651162790697,3.0,1,1,1,0,0,0,1
1965.0,84,27.0,5.0,14.0,1.0,5.0,5.0,5,3,2014,1.0,0.18518518518518517,3.0,1,0,1,1,1,0,0
,142,78.0,,78.0,2.0,5.0,9.0,5,3,2014,0.5555555555555556,,1.0,1,1,1,0,1,0,0
1965.0,105,32.0,5.0,20.0,1.0,5.0,5.0,5,3,2014,1.0,0.15625,2.0,1,1,1,1,1,0,0
1970.0,30,33.0,5.0,20.0,1.0,4.0,5.0,5,3,2014,0.8,0.15151515151515152,2.0,0,1,1,0,0,0,0
1960.0,122,44.0,5.0,29.0,2.0,5.0,5.0,5,3,2014,1.0,0.11363636363636363,2.0,0,1,1,1,0,0,0
2001.0,38,41.0,8.0,20.0,1.0,4.0,12.0,5,3,2014,0.3333333333333333,0.1951219512195122,2.0,1,1,1,1,1,0,1
2008.0,131,62.0,11.0,33.0,2.0,14.0,16.0,5,3,2014,0.875,0.1774193548387097,,1,0,1,0,0,0,1
1968.0,69,42.0,5.0,29.0,2.0,6.0,9.0,5,3,2014,0.6666666666666666,0.11904761904761904,3.0,1,1,1,0,1,0,1
2008.0,1,36.0,9.0,16.0,1.0,13.0,14.0,5,3,2014,0.9285714285714286,0.25,2.0,1,1,1,1,1,0,0
1983.0,10,39.0,8.0,19.0,1.0,6.0,17.0,5,3,2014,0.35294117647058826,0.20512820512820512,3.0,1,1,1,0,1,1,1
1979.0,111,42.0,8.0,20.0,1.0,5.0,12.0,5,3,2014,0.4166666666666667,0.19047619047619047,3.0,0,0,1,0,1,0,1
1971.0,139,35.0,10.0,19.0,1.0,10.0,14.0,5,3,2014,0.7142857142857143,0.2857142857142857,1.0,1,0,1,1,1,0,0
2014.0,133,49.0,,,3.0,11.0,,5,3,2014,,,,0,0,1,1,1,1,0
1965.0,34,41.0,5.0,27.0,2.0,4.0,5.0,5,3,2014,0.8,0.12195121951219512,3.0,0,1,1,0,0,0,0
