build_year,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely,price_doc
2004.0,41.0,8.0,20.0,1.0,5.0,9.0,0.5555555555555556,0.1951219512195122,3.0,1,0,1,1,0,0,0,6000000.0
2007.0,36.0,9.0,18.0,1.0,11.0,22.0,0.5,0.25,3.0,1,1,1,0,1,0,1,7600000.0
1969.0,52.0,5.0,34.0,3.0,5.0,9.0,0.5555555555555556,0.09615384615384616,2.0,1,0,1,0,1,0,0,7500000.0
1975.0,50.0,5.0,33.0,3.0,6.0,9.0,0.6666666666666666,0.1,3.0,1,0,1,1,1,0,0,7900000.0
1965.0,43.0,5.0,26.0,2.0,5.0,5.0,1.0,0.11627906976744186,2.0,1,1,1,0,0,0,0,6300000.0
1959.0,58.0,5.0,40.0,3.0,2.0,5.0,0.4,0.08620689655172414,2.0,1,1,1,1,1,0,0,9850000.0
2009.0,113.0,16.0,64.0,3.0,8.0,16.0,0.5,0.1415929203539823,3.0,0,1,0,0,0,0,0,7500000.0
2011.0,59.0,12.0,33.0,2.0,13.0,17.0,0.7647058823529411,0.2033898305084746,2.0,0,0,1,1,1,0,0,6797700.0
,82.0,10.0,,3.0,5.0,20.0,0.25,0.12195121951219512,1.0,0,0,0,0,0,0,0,8553230.0
2000.0,39.0,10.0,20.0,1.0,10.0,22.0,0.45454545454545453,0.2564102564102564,3.0,1,1,1,0,1,0,0,7100000.0
1983.0,64.0,8.0,38.0,3.0,9.0,12.0,0.75,0.125,2.0,1,1,1,0,0,0,0,10500000.0
1965.0,48.0,5.0,32.0,3.0,5.0,5.0,1.0,0.10416666666666667,3.0,1,1,1,1,0,0,1,7900000.0
1962.0,58.0,5.0,43.0,3.0,4.0,5.0,0.8,0.08620689655172414,2.0,1,1,1,1,0,1,0,9500000.0
1963.0,45.0,5.0,30.0,2.0,2.0,5.0,0.4,0.1111111111111111,2.0,1,1,1,0,1,0,0,6700000.0
1970.0,32.0,5.0,19.0,1.0,1.0,9.0,0.1111111111111111,0.15625,2.0,0,1,1,0,0,0,1,4750000.0
1992.0,37.0,8.0,18.0,1.0,14.0,14.0,1.0,0.21621621621621623,3.0,1,1,1,0,0,0,0,1500000.0
2014.0,116.0,,116.0,3.0,11.0,12.0,0.9166666666666666,,2.0,0,0,1,0,0,0,1,8989990.0
,134.0,15.0,134.0,3.0,3.0,3.0,1.0,0.11194029850746269,,0,0,0,0,0,0,1,10450074.0
1967.0,45.0,5.0,27.0,2.0,9.0,9.0,1.0,0.1111111111111111,2.0,1,1,1,1,1,0,1,6500000.0
2015.0,51.0,,,2.0,2.0,17.0,0.11764705882352941,,,0,0,1,0,0,0,0,5949725.0
1973.0,44.0,6.0,29.0,2.0,2.0,9.0,0.2222222222222222,0.13636363636363635,,0,1,1,1,1,0,0,2000000.0
,42.0,,,1.0,3.0,,,,,0,0,0,0,0,0,1,5259875.0
1983.0,60.0,10.0,34.0,2.0,17.0,17.0,1.0,0.16666666666666666,3.0,1,1,1,1,1,0,0,10900000.0
1959.0,82.0,9.0,55.0,3.0,5.0,5.0,1.0,0.10975609756097561,3.0,1,1,1,1,0,0,0,14200000.0
1968.0,33.0,6.0,19.0,1.0,9.0,9.0,1.0,0.18181818181818182,2.0,0,1,1,1,0,0,0,5500000.0
1958.0,77.0,8.0,48.0,3.0,4.0,4.0,1.0,0.1038961038961039,2.0,1,1,1,0,0,0,0,9050000.0
1961.0,43.0,6.0,31.0,2.0,3.0,5.0,0.6,0.13953488372093023,2.0,1,0,1,0,1,0,0,6100000.0
1969.0,34.0,9.0,19.0,1.0,3.0,12.0,0.25,0.2647058823529412,3.0,1,0,1,0,1,0,1,5800000.0
1976.0,51.0,9.0,31.0,2.0,8.0,16.0,0.5,0.17647058823529413,3.0,1,0,1,0,1,0,0,9000000.0
2010.0,143.0,16.0,78.0,4.0,20.0,30.0,0.6666666666666666,0.11188811188811189,1.0,1,0,1,1,1,0,0,27730004.0
1996.0,74.0,10.0,45.0,3.0,1.0,17.0,0.058823529411764705,0.13513513513513514,2.0,1,0,1,1,1,1,1,9300000.0
1967.0,56.0,5.0,40.0,3.0,9.0,9.0,1.0,0.08928571428571429,2.0,1,1,1,1,1,0,0,11700000.0
1990.0,72.0,10.0,43.0,3.0,14.0,17.0,0.8235294117647058,0.1388888888888889,3.0,1,1,1,1,1,0,1,12000000.0
1963.0,45.0,5.0,30.0,2.0,3.0,5.0,0.6,0.1111111111111111,3.0,1,0,1,0,1,0,0,7000000.0
1966.0,45.0,5.0,29.0,2.0,3.0,5.0,0.6,0.1111111111111111,3.0,1,1,1,1,1,0,0,7900000.0
1928.0,78.0,9.0,49.0,3.0,2.0,7.0,0.2857142857142857,0.11538461538461539,3.0,1,1,1,1,1,0,0,18420000.0
1964.0,45.0,5.0,29.0,2.0,2.0,5.0,0.4,0.1111111111111111,3.0,1,1,1,1,0,1,1,7650000.0
1970.0,39.0,6.0,23.0,2.0,11.0,14.0,0.7857142857142857,0.15384615384615385,2.0,1,1,1,0,1,0,0,2300000.0
2006.0,38.0,8.0,18.0,1.0,13.0,16.0,0.8125,0.21052631578947367,4.0,1,0,1,1,1,0,0,6200000.0
1967.0,59.0,6.0,58.0,3.0,4.0,9.0,0.4444444444444444,0.1016949152542373,2.0,1,0,1,1,1,0,0,8950000.0
1968.0,45.0,6.0,29.0,2.0,8.0,9.0,0.8888888888888888,0.13333333333333333,3.0,1,1,1,0,1,0,0,7400000.0
1988.0,41.0,8.0,21.0,1.0,8.0,14.0,0.5714285714285714,0.1951219512195122,2.0,0,0,1,0,0,0,0,6250000.0
,76.0,,76.0,3.0,3.0,17.0,0.17647058823529413,,1.0,0,0,0,0,0,0,0,7886058.0
1976.0,38.0,8.0,20.0,1.0,2.0,12.0,0.16666666666666666,0.21052631578947367,3.0,1,1,1,1,0,0,0,6500000.0
1983.0,53.0,8.0,30.0,2.0,3.0,12.0,0.25,0.1509433962264151,3.0,1,1,1,0,1,0,0,7200000.0
1980.0,34.0,6.0,17.0,1.0,7.0,12.0,0.5833333333333334,0.17647058823529413,3.0,0,0,1,0,1,0,0,6150000.0
1988.0,39.0,8.0,19.0,1.0,14.0,17.0,0.8235294117647058,0.20512820512820512,4.0,1,1,1,1,0,0,1,8100000.0
1939.0,59.0,7.0,33.0,2.0,2.0,7.0,0.2857142857142857,0.11864406779661017,3.0,1,1,1,1,1,0,0,12000000.0
1968.0,47.0,11.0,20.0,2.0,2.0,12.0,0.16666666666666666,0.23404255319148937,4.0,1,1,1,0,1,0,1,9000000.0
1981.0,77.0,10.0,45.0,3.0,7.0,16.0,0.4375,0.12987012987012986,3.0,1,0,1,1,0,0,0,14500000.0
1963.0,32.0,5.0,21.0,1.0,8.0,9.0,0.8888888888888888,0.15625,3.0,1,0,1,0,1,0,0,6800000.0
1981.0,54.0,8.0,31.0,2.0,2.0,16.0,0.125,0.14814814814814814,3.0,1,1,1,0,1,0,1,8220000.0
1974.0,34.0,9.0,18.0,1.0,12.0,12.0,1.0,0.2647058823529412,,1,0,1,0,1,0,1,2000000.0
2007.0,121.0,19.0,62.0,3.0,19.0,23.0,0.8260869565217391,0.15702479338842976,4.0,1,0,1,1,0,0,0,32500000.0
2001.0,51.0,8.0,29.0,2.0,6.0,10.0,0.6,0.1568627450980392,2.0,0,0,1,0,1,0,1,6450000.0
1998.0,38.0,8.0,19.0,1.0,9.0,17.0,0.5294117647058824,0.21052631578947367,3.0,1,1,1,0,1,0,0,7200000.0
2003.0,40.0,8.0,20.0,1.0,6.0,12.0,0.5,0.2,2.0,1,0,1,0,1,0,0,6450000.0
1967.0,36.0,9.0,20.0,1.0,6.0,12.0,0.5,0.25,2.0,1,1,1,1,1,0,0,6200000.0
1985.0,38.0,8.0,19.0,1.0,15.0,17.0,0.8823529411764706,0.21052631578947367,2.0,1,1,1,0,1,0,1,6000000.0
1982.0,51.0,9.0,31.0,2.0,10.0,12.0,0.8333333333333334,0.17647058823529413,2.0,1,0,1,0,1,0,1,6000000.0
1980.0,41.0,8.0,20.0,1.0,11.0,12.0,0.9166666666666666,0.1951219512195122,2.0,1,1,1,0,1,0,1,4700000.0
1969.0,34.0,9.0,19.0,1.0,2.0,12.0,0.16666666666666666,0.2647058823529412,3.0,1,1,1,1,1,0,0,5000000.0
1962.0,43.0,5.0,29.0,2.0,5.0,5.0,1.0,0.11627906976744186,3.0,0,1,1,1,0,0,0,7500000.0
1979.0,43.0,6.0,27.0,2.0,1.0,9.0,0.1111111111111111,0.13953488372093023,2.0,1,1,1,0,0,0,1,3000000.0
,39.0,,,1.0,11.0,25.0,0.44,,1.0,0,0,1,1,1,1,0,4740000.0
2008.0,79.0,12.0,44.0,3.0,2.0,17.0,0.11764705882352941,0.1518987341772152,2.0,0,0,1,0,0,0,0,8700000.0
,52.0,,,2.0,4.0,,,,,1,0,0,0,0,0,0,3899303.0
1982.0,52.0,8.0,30.0,2.0,16.0,16.0,1.0,0.15384615384615385,2.0,1,1,1,0,0,1,0,8300000.0
1934.0,57.0,5.0,31.0,2.0,5.0,5.0,1.0,0.08771929824561403,2.0,1,1,1,1,1,0,0,12500000.0
1972.0,34.0,5.0,21.0,1.0,1.0,4.0,0.25,0.14705882352941177,2.0,1,1,1,0,1,0,0,4900000.0
1985.0,50.0,8.0,30.0,2.0,6.0,17.0,0.35294117647058826,0.16,3.0,1,0,1,1,0,1,1,11400000.0
1969.0,39.0,6.0,23.0,2.0,12.0,12.0,1.0,0.15384615384615385,3.0,1,1,1,1,1,0,0,6120000.0
2002.0,54.0,9.0,32.0,2.0,6.0,17.0,0.35294117647058826,0.16666666666666666,3.0,1,1,1,0,1,0,1,8450000.0
1986.0,37.0,7.0,19.0,1.0,7.0,17.0,0.4117647058823529,0.1891891891891892,3.0,1,0,1,1,1,0,0,7850000.0
1965.0,45.0,5.0,28.0,2.0,3.0,5.0,0.6,0.1111111111111111,3.0,1,1,1,0,1,0,0,2000000.0
1959.0,31.0,5.0,18.0,1.0,3.0,5.0,0.6,0.16129032258064516,2.0,1,1,1,1,1,0,1,6500000.0
1969.0,44.0,5.0,28.0,1.0,5.0,5.0,1.0,0.11363636363636363,2.0,1,1,1,1,1,0,0,7290000.0
1959.0,44.0,5.0,26.0,2.0,2.0,5.0,0.4,0.11363636363636363,3.0,1,1,1,1,0,0,0,7000000.0
1984.0,60.0,10.0,33.0,2.0,3.0,17.0,0.17647058823529413,0.16666666666666666,,1,1,1,0,0,0,0,11020000.0
2011.0,71.0,13.0,40.0,2.0,5.0,12.0,0.4166666666666667,0.18309859154929578,3.0,0,0,1,0,0,0,1,4911450.0
2000.0,38.0,7.0,19.0,1.0,16.0,17.0,0.9411764705882353,0.18421052631578946,2.0,0,1,1,0,0,0,0,7400000.0
1969.0,32.0,7.0,17.0,1.0,8.0,9.0,0.8888888888888888,0.21875,3.0,1,0,1,1,1,0,1,6450000.0
1982.0,53.0,10.0,31.0,2.0,10.0,16.0,0.625,0.18867924528301888,2.0,0,1,1,1,0,0,1,8130000.0
1953.0,80.0,8.0,54.0,3.0,2.0,5.0,0.4,0.1,3.0,1,1,1,1,1,0,0,14600000.0
1964.0,45.0,5.0,28.0,2.0,3.0,5.0,0.6,0.1111111111111111,2.0,1,0,1,1,1,0,0,6250000.0
1981.0,39.0,9.0,17.0,1.0,3.0,16.0,0.1875,0.23076923076923078,3.0,1,0,1,0,0,0,0,2000000.0
1972.0,47.0,6.0,30.0,2.0,7.0,9.0,0.7777777777777778,0.1276595744680851,2.0,1,1,1,1,0,0,0,7900000.0
1995.0,94.0,11.0,56.0,4.0,3.0,14.0,0.21428571428571427,0.11702127659574468,2.0,0,1,1,0,1,0,0,7500000.0
1957.0,54.0,8.0,35.0,2.0,3.0,9.0,0.3333333333333333,0.14814814814814814,2.0,1,0,1,0,0,0,0,13500000.0
2004.0,58.0,11.0,30.0,2.0,6.0,12.0,0.5,0.1896551724137931,3.0,1,0,1,0,0,0,0,7750000.0
1971.0,45.0,6.0,29.0,2.0,4.0,9.0,0.4444444444444444,0.13333333333333333,2.0,1,0,1,0,1,0,1,6900000.0
1967.0,32.0,6.0,21.0,1.0,6.0,9.0,0.6666666666666666,0.1875,,0,1,0,0,0,0,0,4700000.0
1965.0,31.0,5.0,17.0,1.0,2.0,5.0,0.4,0.16129032258064516,2.0,1,0,1,1,0,0,0,4900000.0
1973.0,47.0,6.0,30.0,2.0,8.0,12.0,0.6666666666666666,0.1276595744680851,2.0,0,1,1,0,0,0,0,6000000.0
,62.0,,62.0,2.0,13.0,24.0,0.5416666666666666,,1.0,0,0,1,0,0,0,0,7595739.0
1984.0,52.0,8.0,29.0,2.0,4.0,14.0,0.2857142857142857,0.15384615384615385,2.0,0,1,1,0,0,0,1,8700000.0
2009.0,40.0,9.0,18.0,1.0,3.0,24.0,0.125,0.225,,0,1,1,0,1,0,0,6100000.0
1961.0,46.0,6.0,27.0,2.0,2.0,5.0,0.4,0.13043478260869565,2.0,0,1,1,0,0,0,0,6300000.0
1977.0,65.0,7.0,46.0,3.0,11.0,16.0,0.6875,0.1076923076923077,2.0,1,1,1,0,1,0,1,7900000.0
1973.0,36.0,9.0,20.0,1.0,7.0,12.0,0.5833333333333334,0.25,2.0,1,1,1,0,0,0,1,5700000.0
1989.0,39.0,8.0,19.0,1.0,7.0,17.0,0.4117647058823529,0.20512820512820512,3.0,1,1,1,0,1,0,0,4250000.0
2017.0,72.0,,,2.0,15.0,17.0,0.8823529411764706,,1.0,1,1,1,1,1,0,1,22208664.0
1955.0,62.0,8.0,27.0,2.0,5.0,5.0,1.0,0.12903225806451613,,1,1,1,1,1,0,0,7900000.0
1960.0,50.0,8.0,29.0,1.0,3.0,5.0,0.6,0.16,2.0,1,1,1,1,0,0,0,7700000.0
2014.0,101.0,,101.0,3.0,8.0,25.0,0.32,,1.0,0,1,1,0,1,0,1,18759000.0
2014.0,69.0,,69.0,2.0,6.0,17.0,0.35294117647058826,,1.0,1,1,1,1,1,0,1,19972880.0
,44.0,,,1.0,2.0,3.0,0.6666666666666666,,1.0,1,1,1,0,1,0,0,3669874.0
1965.0,39.0,5.0,23.0,2.0,9.0,12.0,0.75,0.1282051282051282,,1,0,1,0,0,0,1,6000000.0
1967.0,32.0,6.0,18.0,1.0,2.0,9.0,0.2222222222222222,0.1875,2.0,1,0,1,0,1,0,1,3000000.0
1971.0,44.0,6.0,29.0,2.0,8.0,9.0,0.8888888888888888,0.13636363636363635,3.0,1,0,1,1,0,0,1,7700000.0
2010.0,38.0,10.0,20.0,1.0,18.0,22.0,0.8181818181818182,0.2631578947368421,2.0,1,1,1,1,1,0,0,8850000.0
1981.0,36.0,8.0,19.0,1.0,9.0,16.0,0.5625,0.2222222222222222,2.0,0,1,1,1,0,0,1,6100000.0
1965.0,45.0,5.0,28.0,2.0,3.0,5.0,0.6,0.1111111111111111,2.0,0,1,1,1,0,1,1,7375000.0
1998.0,107.0,11.0,32.0,3.0,7.0,24.0,0.2916666666666667,0.102803738317757,3.0,1,1,1,1,1,0,0,22000000.0
1966.0,45.0,6.0,28.0,2.0,3.0,5.0,0.6,0.13333333333333333,3.0,1,1,1,0,0,0,0,5500000.0
1979.0,36.0,6.0,21.0,1.0,3.0,9.0,0.3333333333333333,0.16666666666666666,,1,1,1,0,0,0,0,6400000.0
1983.0,67.0,7.0,46.0,3.0,13.0,16.0,0.8125,0.1044776119402985,3.0,1,1,1,0,1,0,1,11700000.0
1962.0,13.0,,8.0,1.0,4.0,5.0,0.8,,2.0,1,1,1,0,0,0,0,1000000.0
1963.0,42.0,5.0,28.0,2.0,1.0,5.0,0.2,0.11904761904761904,3.0,0,1,1,0,0,0,0,6500000.0
1985.0,50.0,7.0,29.0,2.0,10.0,14.0,0.7142857142857143,0.14,3.0,1,0,1,1,1,0,1,8000000.0
2015.0,74.0,,74.0,2.0,,,,,1.0,0,0,1,0,0,0,0,5802830.0
2003.0,103.0,10.0,64.0,4.0,7.0,22.0,0.3181818181818182,0.0970873786407767,3.0,1,0,1,1,0,0,1,16500000.0
,76.0,,,2.0,9.0,17.0,0.5294117647058824,,1.0,0,0,1,0,0,0,1,6346740.0
1965.0,32.0,5.0,21.0,1.0,2.0,9.0,0.2222222222222222,0.15625,3.0,1,1,1,1,1,0,0,5450000.0
1967.0,32.0,6.0,18.0,1.0,1.0,9.0,0.1111111111111111,0.1875,4.0,1,1,1,1,0,1,0,6500000.0
2016.0,39.0,10.0,20.0,1.0,23.0,25.0,0.92,0.2564102564102564,1.0,0,0,1,1,1,0,0,4740000.0
2006.0,46.0,,44.0,1.0,32.0,32.0,1.0,,3.0,1,1,1,0,1,0,0,7900000.0
1973.0,38.0,6.0,23.0,2.0,10.0,14.0,0.7142857142857143,0.15789473684210525,3.0,1,0,1,0,0,0,1,7700000.0
1998.0,73.0,10.0,44.0,3.0,4.0,17.0,0.23529411764705882,0.136986301369863,3.0,1,0,1,1,1,1,0,12500000.0
1961.0,40.0,5.0,25.0,2.0,2.0,8.0,0.25,0.125,2.0,1,1,1,1,0,0,0,6400000.0
2012.0,84.0,9.0,47.0,3.0,14.0,25.0,0.56,0.10714285714285714,1.0,0,0,1,0,1,0,0,10250000.0
1964.0,38.0,7.0,22.0,2.0,6.0,9.0,0.6666666666666666,0.18421052631578946,2.0,1,1,1,1,1,0,0,6750000.0
1969.0,60.0,8.0,39.0,3.0,3.0,9.0,0.3333333333333333,0.13333333333333333,1.0,1,0,1,1,1,0,1,9100000.0
1964.0,42.0,5.0,27.0,2.0,1.0,5.0,0.2,0.11904761904761904,2.0,1,1,1,0,1,0,0,6050000.0
1969.0,60.0,5.0,43.0,3.0,4.0,9.0,0.4444444444444444,0.08333333333333333,2.0,0,0,1,1,1,0,0,10150000.0
1970.0,43.0,6.0,26.0,2.0,7.0,9.0,0.7777777777777778,0.13953488372093023,2.0,1,0,1,1,1,0,0,4300000.0
1971.0,61.0,6.0,43.0,3.0,9.0,9.0,1.0,0.09836065573770492,3.0,1,1,1,0,1,0,1,7750000.0
1994.0,39.0,8.0,18.0,1.0,10.0,21.0,0.47619047619047616,0.20512820512820512,3.0,0,1,1,1,0,1,1,7700000.0
1959.0,43.0,5.0,27.0,2.0,5.0,5.0,1.0,0.11627906976744186,3.0,1,1,1,1,1,0,0,7100000.0
1984.0,50.0,,8.0,2.0,7.0,17.0,0.4117647058823529,,2.0,1,1,1,0,1,0,0,2000000.0
1980.0,39.0,8.0,20.0,1.0,9.0,12.0,0.75,0.20512820512820512,3.0,1,1,1,0,1,0,1,6350000.0
1976.0,44.0,5.0,28.0,2.0,3.0,9.0,0.3333333333333333,0.11363636363636363,,1,0,1,1,1,0,0,7000000.0
,86.0,,,3.0,7.0,12.0,0.5833333333333334,,1.0,0,0,1,0,0,0,1,7775630.0
1973.0,47.0,6.0,30.0,2.0,7.0,12.0,0.5833333333333334,0.1276595744680851,3.0,0,1,1,0,1,0,0,6000000.0
1989.0,63.0,8.0,38.0,3.0,14.0,14.0,1.0,0.12698412698412698,3.0,1,1,1,1,1,0,0,8600000.0
1963.0,44.0,5.0,30.0,2.0,3.0,5.0,0.6,0.11363636363636363,3.0,1,0,1,0,1,0,0,7100000.0
1970.0,45.0,5.0,44.0,2.0,14.0,14.0,1.0,0.1111111111111111,2.0,1,1,1,0,0,0,1,7200000.0
1983.0,52.0,9.0,31.0,2.0,15.0,16.0,0.9375,0.17307692307692307,2.0,0,1,1,1,1,0,0,8990000.0
2008.0,56.0,12.0,29.0,2.0,2.0,14.0,0.14285714285714285,0.21428571428571427,2.0,0,1,1,0,1,0,0,6500000.0
1960.0,100.0,8.0,76.0,4.0,3.0,8.0,0.375,0.08,3.0,0,1,1,0,1,0,0,21300000.0
1983.0,73.0,10.0,44.0,3.0,4.0,16.0,0.25,0.136986301369863,3.0,1,0,1,1,1,0,0,11230000.0
2009.0,41.0,10.0,41.0,1.0,19.0,25.0,0.76,0.24390243902439024,2.0,0,1,1,1,0,0,0,5300000.0
2016.0,29.0,,,1.0,12.0,12.0,1.0,,1.0,1,0,0,0,0,0,0,2199436.0
1974.0,62.0,6.0,44.0,3.0,7.0,12.0,0.5833333333333334,0.0967741935483871,3.0,1,0,1,1,1,0,0,8950000.0
,59.0,,59.0,2.0,23.0,25.0,0.92,,1.0,1,1,1,0,1,0,0,6087300.0
1962.0,54.0,5.0,36.0,3.0,5.0,5.0,1.0,0.09259259259259259,3.0,1,0,1,0,1,1,0,8500000.0
1971.0,44.0,5.0,27.0,2.0,1.0,9.0,0.1111111111111111,0.11363636363636363,2.0,1,1,1,1,1,0,0,6800000.0
1981.0,33.0,6.0,19.0,1.0,6.0,9.0,0.6666666666666666,0.18181818181818182,1.0,1,1,1,1,1,1,0,7400000.0
,58.0,10.0,,2.0,3.0,25.0,0.12,0.1724137931034483,1.0,1,1,1,0,1,0,0,6087300.0
1961.0,44.0,5.0,30.0,2.0,1.0,5.0,0.2,0.11363636363636363,2.0,1,1,1,1,0,0,0,5800000.0
1955.0,85.0,7.0,51.0,3.0,2.0,10.0,0.2,0.08235294117647059,,1,1,1,1,1,0,0,14800000.0
1963.0,45.0,,30.0,2.0,1.0,5.0,0.2,,3.0,1,1,1,0,0,0,1,6700000.0
1967.0,32.0,6.0,18.0,1.0,7.0,9.0,0.7777777777777778,0.1875,3.0,1,0,1,1,1,0,0,6800000.0
1967.0,59.0,6.0,58.0,3.0,9.0,9.0,1.0,0.1016949152542373,2.0,0,0,1,0,0,0,1,6800000.0
1980.0,54.0,8.0,30.0,2.0,7.0,12.0,0.5833333333333334,0.14814814814814814,2.0,0,0,1,1,0,0,1,9500000.0
1975.0,51.0,6.0,34.0,3.0,8.0,9.0,0.8888888888888888,0.11764705882352941,3.0,0,1,1,0,1,0,0,7100000.0
1968.0,34.0,9.0,19.0,1.0,1.0,12.0,0.08333333333333333,0.2647058823529412,3.0,0,1,1,0,0,0,0,5600000.0
1960.0,48.0,5.0,29.0,2.0,3.0,5.0,0.6,0.10416666666666667,2.0,1,1,1,1,0,0,0,7000000.0
1963.0,37.0,7.0,22.0,2.0,1.0,9.0,0.1111111111111111,0.1891891891891892,2.0,1,0,1,0,1,0,0,5650000.0
1978.0,55.0,10.0,31.0,2.0,4.0,16.0,0.25,0.18181818181818182,3.0,1,1,1,1,1,0,0,10500000.0
1967.0,48.0,8.0,31.0,2.0,3.0,12.0,0.25,0.16666666666666666,2.0,1,1,1,1,1,0,0,2000000.0
1971.0,32.0,6.0,18.0,1.0,1.0,9.0,0.1111111111111111,0.1875,2.0,1,1,1,1,1,0,0,5200000.0
1971.0,44.0,6.0,27.0,2.0,3.0,12.0,0.25,0.13636363636363635,2.0,1,1,1,1,1,0,0,2000000.0
2014.0,110.0,,110.0,4.0,1.0,3.0,0.3333333333333333,,1.0,1,0,0,0,0,0,0,8456723.0
2014.0,60.0,10.0,40.0,2.0,10.0,14.0,0.7142857142857143,0.16666666666666666,1.0,0,0,1,1,1,0,0,6581700.0
1958.0,36.0,8.0,19.0,1.0,4.0,5.0,0.8,0.2222222222222222,4.0,1,1,1,1,0,0,0,8200000.0
1976.0,47.0,6.0,30.0,2.0,2.0,12.0,0.16666666666666666,0.1276595744680851,,1,1,1,1,0,0,0,7800000.0
1989.0,39.0,8.0,21.0,1.0,4.0,14.0,0.2857142857142857,0.20512820512820512,2.0,1,1,1,0,0,0,1,4700000.0
1965.0,44.0,5.0,26.0,2.0,5.0,5.0,1.0,0.11363636363636363,2.0,1,1,1,1,1,0,1,6400000.0
2014.0,43.0,,43.0,1.0,3.0,3.0,1.0,,1.0,1,1,1,1,1,0,1,4287500.0
1966.0,58.0,5.0,43.0,3.0,1.0,9.0,0.1111111111111111,0.08620689655172414,2.0,1,1,1,1,1,0,0,8100000.0
2014.0,82.0,,82.0,3.0,2.0,3.0,0.6666666666666666,,1.0,1,0,0,0,0,0,0,6485368.0
1972.0,60.0,8.0,36.0,2.0,6.0,16.0,0.375,0.13333333333333333,4.0,1,0,1,0,1,0,0,6500000.0
1975.0,54.0,11.0,27.0,2.0,2.0,16.0,0.125,0.2037037037037037,3.0,0,1,1,0,1,0,0,7000000.0
2014.0,43.0,,43.0,1.0,17.0,25.0,0.68,,1.0,0,0,1,0,0,0,0,5619094.0
1995.0,51.0,8.0,30.0,2.0,4.0,14.0,0.2857142857142857,0.1568627450980392,2.0,1,0,1,0,1,0,1,3000000.0
1979.0,53.0,8.0,30.0,2.0,9.0,16.0,0.5625,0.1509433962264151,,1,1,1,1,1,1,0,9650000.0
1976.0,63.0,6.0,46.0,4.0,6.0,9.0,0.6666666666666666,0.09523809523809523,3.0,1,0,1,0,1,1,1,9200000.0
1960.0,33.0,6.0,16.0,1.0,2.0,5.0,0.4,0.18181818181818182,2.0,1,1,1,0,0,0,1,6600000.0
2013.0,37.0,10.0,15.0,1.0,4.0,21.0,0.19047619047619047,0.2702702702702703,3.0,1,1,1,0,0,0,1,4845136.0
1966.0,44.0,5.0,28.0,2.0,4.0,5.0,0.8,0.11363636363636363,2.0,1,1,1,1,1,0,0,7200000.0
1999.0,77.0,10.0,45.0,3.0,4.0,16.0,0.25,0.12987012987012986,2.0,0,1,1,1,1,0,1,11400000.0
1972.0,38.0,6.0,38.0,2.0,5.0,9.0,0.5555555555555556,0.15789473684210525,3.0,1,1,1,0,0,0,0,6400000.0
1965.0,31.0,5.0,18.0,1.0,2.0,5.0,0.4,0.16129032258064516,3.0,1,1,1,1,1,0,0,5600000.0
2012.0,54.0,8.0,32.0,2.0,11.0,17.0,0.6470588235294118,0.14814814814814814,2.0,0,0,1,1,1,0,0,5414200.0
,99.0,,99.0,3.0,8.0,,,,1.0,0,0,0,0,0,0,1,6668658.0
1985.0,76.0,10.0,45.0,3.0,7.0,17.0,0.4117647058823529,0.13157894736842105,3.0,1,0,1,1,1,0,0,15000000.0
1974.0,24.0,6.0,13.0,1.0,9.0,9.0,1.0,0.25,2.0,1,1,1,1,1,0,0,5490000.0
2016.0,59.0,10.0,58.0,2.0,14.0,25.0,0.56,0.1694915254237288,1.0,0,0,1,1,1,0,0,6087300.0
2015.0,52.0,10.0,52.0,2.0,14.0,17.0,0.8235294117647058,0.19230769230769232,1.0,0,0,1,0,0,0,0,6365131.0
2014.0,62.0,10.0,62.0,2.0,23.0,24.0,0.9583333333333334,0.16129032258064516,1.0,0,0,1,0,0,0,0,7551312.0
1980.0,79.0,8.0,51.0,4.0,2.0,12.0,0.16666666666666666,0.10126582278481013,2.0,1,1,1,1,1,0,0,12800000.0
2014.0,107.0,,107.0,4.0,3.0,3.0,1.0,,1.0,1,0,0,0,0,0,0,7257000.0
1997.0,80.0,8.0,47.0,3.0,4.0,9.0,0.4444444444444444,0.1,2.0,1,1,1,1,0,0,0,10700000.0
1928.0,64.0,8.0,43.0,3.0,3.0,5.0,0.6,0.125,3.0,1,1,1,1,1,0,0,14500000.0
1966.0,45.0,6.0,28.0,2.0,2.0,9.0,0.2222222222222222,0.13333333333333333,,0,0,1,0,1,0,0,3000000.0
1955.0,81.0,9.0,50.0,3.0,9.0,9.0,1.0,0.1111111111111111,2.0,1,1,1,1,1,1,0,22500000.0
1964.0,38.0,5.0,12.0,2.0,6.0,13.0,0.46153846153846156,0.13157894736842105,2.0,1,1,1,1,1,0,0,8900000.0
1999.0,39.0,8.0,19.0,1.0,6.0,17.0,0.35294117647058826,0.20512820512820512,2.0,1,0,1,1,1,0,0,6800000.0
2010.0,41.0,8.0,19.0,1.0,17.0,17.0,1.0,0.1951219512195122,3.0,1,0,1,0,1,0,1,3000000.0
1964.0,38.0,7.0,22.0,2.0,3.0,9.0,0.3333333333333333,0.18421052631578946,2.0,1,1,1,1,0,0,0,6350000.0
